id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,target1,target2,target3
250,B,B,A,C,B,D,A,E,D,F,0.2765290357403954,0.3562998067950917,0.46066969166876,0.4164188751054303,0.2844057076492601,0.9868272377413344,0.6588924983029326,0.4467195926346783,0.3373812141596192,0.4202050122246041,0.4894299253618724,0.8704456153867552,0.8370735998075194,0.2728487113246316,8.522173562458057,7.5221735624580575,10.172173562458058
254,A,A,A,C,B,D,A,E,A,G,0.9919254831422786,0.2881850978259905,0.3043848254251876,0.7706269726386079,0.2830511175713729,0.7734576888053699,0.3550603068615927,0.9038754881422068,1.028418762441336,0.8174495637107769,0.6581287399083454,0.8949600024354257,0.6954880086021933,0.2852531413196508,7.343361351297401,6.343361351297401,8.9933613512974
257,B,B,A,C,B,C,A,E,A,F,0.1476643232448389,0.3632945062302568,0.6899179804498721,0.288292115907924,0.8866719192748568,0.3455972214004812,0.4061806816005759,0.3845882953289248,0.5045697681582781,0.1345535092859326,0.5985117556388994,0.6592855589427409,0.8418401783453798,0.7594943845364819,7.758573714590981,6.758573714590981,9.40857371459098
261,A,B,A,A,B,B,A,E,E,F,0.2903813200433173,0.3105491935015633,0.9412062549372876,1.025230326910376,0.4709117122318504,0.5203062600729815,0.1722153556710544,0.2809906274195389,0.258660921006556,0.2655664829375728,0.347106166148813,0.269072929841385,0.5378926427862654,0.1573485206796042,9.10822685332832,8.10822685332832,10.75822685332832
262,B,B,A,A,B,B,A,E,E,L,0.4038721255451628,-0.0235794301588827,0.551273971824316,0.1978717476323722,0.283573248809127,0.3086198891075127,0.289659368577458,0.363555877511707,0.5057815499906333,0.5347042348865765,0.0819329005040586,0.4369984433426002,0.4039943997422995,0.2524317613011154,7.448008994279976,6.448008994279976,9.098008994279976
265,B,B,A,A,B,D,B,E,A,F,0.7648811005236048,0.3426717432746865,0.3134492285857284,0.6814881272771973,0.4508541583444057,0.7379468724196911,0.4064212389386856,0.8395485069515402,0.9487266883833638,0.7563802344565034,0.7125310547629577,0.7164151437814431,0.9081856761132008,0.212869799648286,9.56564569220961,8.56564569220961,11.21564569220961
269,B,B,A,C,B,B,A,E,C,B,0.4943827524102292,0.3647033885524387,0.6712201776941362,0.901876820598132,0.8240883952598668,0.2574276951918221,0.302354260733221,0.8686033588343827,0.3852363965024684,0.4650393015411741,0.0976985064992437,0.4709466100927435,0.4138033735079085,0.7612979145442432,9.247196049115193,8.247196049115193,10.897196049115193
271,B,A,A,C,B,B,A,E,E,I,0.5563107161383002,0.8818691169715149,0.9404498878065384,0.4721117414157375,0.2838497255439743,0.4643375069644627,0.1483216055931769,0.3143492055954509,0.1609026734412496,0.3437209365085166,0.0581678834908108,0.4078544297854359,0.3989386373516633,0.2943948880556667,7.928377254888361,6.928377254888361,9.57837725488836
272,A,A,A,C,B,C,A,E,G,M,0.31140855739235,0.2360775355330736,0.4098612404599185,0.4283958650109088,0.2880574073118866,0.4115613154607425,0.728674858904115,0.3005104366886052,0.419668375877244,0.6853387155849281,0.6465008220067099,0.4071844693340808,0.762607500646193,0.7707579914681949,7.033418421650092,6.033418421650092,8.683418421650092
278,A,B,A,C,B,D,A,E,E,F,0.4970714882610042,0.3649906399969807,0.6268608090099721,0.394028642290731,0.9580740107189992,0.8894301095935608,0.4954950026718252,0.3715433673691365,0.4384650603650974,0.4676099596917708,0.6153978306304452,0.3442828828585781,0.8131672735765775,0.4803107604442684,7.269686084690275,6.269686084690275,8.919686084690275
279,B,A,A,C,B,D,B,E,E,I,0.9070132798132988,0.5578282775765899,0.3051038885199413,0.7314078598562352,0.4763671374655571,0.5652548578313992,0.5226687228921318,0.4717031299758441,0.9920801143152218,0.7608265095071796,0.7289588695109852,0.6893002175386176,0.7641569637802292,0.4439395560358029,9.983871012120714,8.983871012120714,11.633871012120714
280,A,B,A,C,B,B,A,E,E,K,0.0967834394010949,0.1243382767991127,0.6611403611609846,0.3406010717851072,0.2944291603298157,0.1107644587307909,0.6036130773630088,0.5457804370108369,0.3843109584710325,0.3613488691313004,0.2892662197324036,0.3699755723412245,0.2255900738309615,0.307453406278428,8.699585109617162,7.699585109617162,10.349585109617163
283,A,B,A,C,B,D,A,E,G,F,0.7901684444035828,0.4287845475483277,0.0101076768346513,0.6851834455143028,0.2748191331499701,1.065977061065482,0.5553082565092226,0.744966699954341,0.923640132475218,0.7580415013855247,0.8285804578418394,0.7037981867693536,0.679629722792528,0.4767549249158815,9.033134458218251,8.033134458218251,10.683134458218252
284,A,A,A,C,B,D,A,E,G,I,0.4810395412551956,0.4301219754700744,0.6440324536916671,0.6955057665308497,0.2752543307874055,0.5981968283421962,0.7232147946835931,0.8663355867613932,0.869552758186903,0.2672495620923254,0.9270094961797952,0.4454821971069658,0.9180203875384072,0.3726913212991973,8.432629378762583,7.432629378762583,10.082629378762583
286,B,A,A,C,B,D,A,E,G,F,1.003942757538887,0.4960390284699,0.0693291437319856,0.8064013868090744,0.2868439018494246,0.9652838353732128,0.5275970790913409,0.8207168454655799,0.9161011574199274,0.6761199155856279,0.7917837562721608,0.4661225607029047,0.9665472970941243,0.4635454182334145,7.944118011190303,6.944118011190303,9.594118011190304
287,A,B,B,C,B,B,A,E,C,K,0.5500247210943292,0.7998705578204873,0.5440960024204912,0.4119595224720796,0.312866667900178,0.3511619549122549,0.4010092303039406,0.2834062772747676,0.25815223578162,0.3040534888968903,0.23006474388137,0.3910645785830365,0.224150730960757,0.1867879189779807,7.416604440073826,6.416604440073826,9.066604440073826
288,A,A,A,C,B,D,A,E,A,A,0.9839017294233152,0.232349039424025,-0.0429631800219404,0.6114521545647783,0.2849286871623873,0.7428865687131175,0.4551076842770479,0.6337440877261544,0.6770965738453072,0.4333006198317401,0.9277258773081212,0.5850579416065451,0.7980637981610671,0.4811807985417167,7.637710086590996,6.637710086590996,9.287710086590996
289,B,A,A,C,B,D,A,E,A,K,0.8261882709835335,0.8687088500011434,0.0570495283266423,0.7557774737748718,0.7075632080562251,0.7632571499690763,0.518905060583984,0.8466451219574664,0.5925065395122096,0.9458239109171552,0.6807218991378079,0.5010269458236595,0.7602267526215886,0.5158858103218309,7.022077393342826,6.022077393342826,8.672077393342827
290,A,A,A,C,B,D,A,B,E,F,0.4357596900751567,0.4843740391607633,0.2231811368651325,0.3453193590774433,0.7665185198323025,0.828610256105891,0.3867506360587124,0.554031135940289,0.5587705962486307,0.340067346670555,0.6852698634261454,0.5819076745492732,0.4131143168040924,0.3137095915077669,7.307492999586083,6.307492999586083,8.957492999586083
291,B,A,A,C,B,D,A,E,G,G,0.8021239820906693,0.3491841757598492,0.2936644523214654,0.7672471038424146,0.2785271203116087,0.2714686918293479,0.3392099567687512,0.9009002440706112,1.0309171421329004,0.4650152172811936,0.5369297341733108,0.5413886706583552,0.9538082311694346,0.2657326596314078,8.523289395921557,7.523289395921557,10.173289395921557
294,A,B,A,C,B,B,A,E,E,K,0.4170466332683271,0.7159824448038469,0.8784621589827445,0.2742177936070574,0.2803404458159828,0.2849223408717928,0.3945786427301429,0.6207746964177085,0.4731592651675166,0.4348986539595221,0.0618027202995689,0.3900407440225892,0.0876284847939856,0.32555289620933,8.997344735086312,7.997344735086312,10.647344735086312
296,A,A,A,C,B,D,A,D,A,F,1.0078613695815557,0.3099727545608142,0.2328633914740147,0.6968503064388856,0.2855550100166738,0.6181302595077276,0.3265738564316988,0.8448291922158576,0.9625319283606852,0.5585556417686172,0.5038192053962428,0.6548507457748982,0.8577488836155749,0.4694425240584291,8.133089490884146,7.133089490884146,9.783089490884146
297,A,A,A,C,B,B,A,E,A,I,0.4021266966533785,0.3584041503944861,0.6330991679513516,0.4424079631137527,0.2737488456108405,0.5732750071863024,0.1767452176485598,0.2698369040166303,0.9370235487845774,0.3276805667425923,0.2873590243867309,0.0570798217541847,0.5730071282768601,0.2639965035046424,9.409200543496626,8.409200543496626,11.059200543496626
303,A,B,A,C,B,B,A,E,C,I,0.3992175039250873,0.3676914401256479,0.639920632301251,0.4190951691031641,0.2883406011581201,0.328649165298107,0.3857199211189498,0.2999823268924758,0.2586610353293589,0.1261222727999314,0.2860321093500727,0.4296793566814927,0.2733601555954148,0.7686092835888176,7.114691889340759,6.114691889340759,8.764691889340758
304,A,B,A,C,B,B,A,E,E,F,0.5393323498885955,-0.0174633890621995,0.6264917635089324,0.2559946950130581,0.6750443547912378,0.0726973257483103,0.3494960034732211,0.4319093359058577,0.295139348458007,0.3455698516034171,0.6196880396860402,0.0950058551946192,0.2730591744964923,0.6148409503918781,8.232510349503592,7.232510349503592,9.882510349503592
305,A,A,A,A,B,D,A,E,A,N,0.6063892314069875,0.0232235820635352,0.3197028485869415,0.369712598429511,0.2774301641399507,0.5329942725957006,0.9343433604056104,0.498462868006129,0.7136147412035198,0.8276988499615575,0.9181562355510092,0.8295321125827961,0.769029377723641,0.8554530921291064,8.194236100059115,7.194236100059115,9.844236100059115
306,A,B,A,C,B,D,A,E,G,F,0.5052316468785407,-0.0115965111136586,0.3371481829869954,0.4606837705926867,0.532140853791051,0.6077381362716459,0.4739642417774389,0.5379961284850245,0.4567224147534398,0.8203270902729709,1.014141268557236,0.5840157822274252,0.538687618633665,0.3406252601346281,8.056943213389697,7.056943213389697,9.706943213389698
307,A,A,A,C,B,D,A,E,C,B,0.5961329212522062,0.3562964569746883,0.6728108182235641,0.3643044096497446,0.4015817862704664,0.5271953248134589,0.3032185162666591,0.3342406599128627,0.5719367839476959,0.3421728410182528,0.3169149459714461,0.2540475689216834,0.6093878517326793,0.7629602235105277,8.010373246367362,7.010373246367362,9.660373246367362
308,B,A,B,C,B,B,A,E,C,I,0.4189233823198218,0.6050509560391061,0.3705054807112175,0.3649957429245047,0.2854289441555843,0.3747098266852054,-0.1716722930659931,0.5206238493469776,0.389000805931225,0.3064548571443751,0.0496255864314172,0.5179714146651027,0.196842413756075,0.5608635758963156,7.866517940185069,6.866517940185069,9.51651794018507
310,B,A,A,C,B,D,A,E,A,F,0.7243150273140764,0.6282168825493232,0.0726825513542443,0.3896663124480684,0.2831607254749152,0.5778181696313192,0.6087269325122145,0.4884080833972715,0.5869745346962074,0.7756974465956779,0.7135564820024944,0.6968118357403101,0.7579928457775998,0.4760269398946906,8.070841167484037,7.070841167484037,9.720841167484037
312,A,A,A,C,B,B,A,E,C,G,0.5150550601870457,0.3536393606493369,0.6106814660442644,0.3199506618775882,0.3147219328908149,0.5170299416841555,0.8240000858886135,0.6413429995037332,0.4653866179493768,0.1239562208796308,0.51056356653049,0.6090125193306494,0.3427129290921357,0.8449791504379759,8.100080936365805,7.100080936365805,9.750080936365805
313,B,A,A,A,B,B,B,D,A,I,0.5922497343601693,0.4959356740723192,0.7499163147656867,0.8289898278180471,0.2746613043990678,0.7935620225580766,0.3218497201478026,0.6529859288429155,0.5000699395508378,0.4905739234573641,0.0866062906330001,0.4256972777615013,0.1025307603819184,0.1895998276434956,9.662047678678904,8.662047678678904,11.312047678678905
314,A,B,A,C,B,B,A,E,E,I,0.5181122691252807,0.5587036207947059,0.6726074067164425,0.2851940906509406,0.3236475333915989,0.3859785169466848,0.3470467156036783,0.6573844081406531,0.2645288818359308,0.1998307449054808,0.2086487942774064,0.0693042223225623,0.2574500326479663,0.8428962619684609,7.631601292501515,6.631601292501515,9.281601292501515
315,A,B,A,C,B,B,A,E,G,L,0.2523864388519753,0.6208985910170283,0.1720739577514071,0.2535539516594757,0.8113244123148905,0.3142197167392718,0.3786854988866045,0.7834231289229103,0.3984454734315606,0.4382246885600257,0.2309178532382697,0.8491403877616542,0.5541710212549091,0.3708771240048589,7.991455381097244,6.991455381097244,9.641455381097243
318,B,A,A,C,B,B,A,E,C,J,0.5077667268771994,0.2933565711395385,1.0201339002662009,0.1496214611549276,0.6592209137679212,0.8308432441225935,0.4826472846047725,0.3849932627452666,0.5767542035934026,0.3974833307670781,0.3716939432760704,0.3934118084747409,0.5797429248131707,0.8671014970706291,8.826651680436163,7.8266516804361626,10.476651680436163
320,B,B,A,A,B,C,A,E,E,O,0.7348783905995655,0.4159962807895613,0.4859856369799258,0.5546339794557863,0.2781456621866054,0.4034017470128894,0.5029074934643883,0.3247341738538433,0.5119428836637675,0.3282259131469708,0.5437378702016199,0.3321578499209443,0.3119901882346815,0.4636162544908395,8.920846340931915,7.920846340931915,10.570846340931915
323,B,B,A,C,B,D,A,E,E,G,0.4118033684243215,0.4282314935728397,0.6794510225867995,0.9082976932122252,0.8334561738042557,0.422895413642522,1.0535664985980449,0.6360296543785674,0.2713860290053625,0.1791738941927261,0.5912829011327015,0.58157303471564,0.3440231791667313,0.8591504927987709,7.135210171981526,6.135210171981526,8.785210171981525
325,A,B,A,C,B,B,A,E,E,H,0.4544159143306409,0.7345495946610567,0.2971986523003892,0.9359479383186742,0.2798708283814981,0.4097464504640084,-0.1640278113928502,0.2436365641719755,0.5711190476955361,0.1238225944751768,0.1050347113148873,0.257087147003719,0.4025666221470064,0.3301774087485385,8.835040368011462,7.835040368011462,10.485040368011463
326,B,A,A,C,B,D,A,E,E,L,0.4887687585014151,0.1112129873307585,1.0188531140469652,0.9356964714333008,0.3061693219918105,0.3709127919754204,0.1926773224404608,0.9012865262953073,0.3829659732312121,0.1699909383818974,0.0956846204708466,0.0794978755226069,0.550798514138652,0.2998897276061672,7.972586393415079,6.972586393415079,9.622586393415078
327,B,A,A,C,B,B,A,E,C,H,0.4148454451460029,0.8479883135698119,0.6361041205631823,0.2049338330023142,0.6423566458315196,0.4068732146336298,0.7312699450111286,0.2126564300439533,0.3916637591324001,0.2008435810587921,0.6723746104841758,0.6673476623180206,0.3741112654613417,0.6666854792537996,8.482012987212261,7.482012987212261,10.132012987212262
330,A,B,A,A,B,C,A,E,A,H,0.3867603136606164,0.4263117338014718,0.9967646034639872,0.3768776217143479,0.5421520090800056,0.4622693536366339,0.4593537800842738,0.6270428325433071,0.0945247021046744,0.4022126408855472,0.1443565415353779,0.5720093517202022,0.287332343749514,0.1815324908527117,8.715280854555406,7.715280854555406,10.365280854555406
332,A,B,A,C,B,B,B,E,E,F,0.4328034151929234,0.6163555960620283,0.6732772228537671,0.4455933496023191,0.9951496734685088,0.4320628576405032,0.4533278963692954,0.3826331982267424,0.2600420429623938,0.5866251814307649,0.1148924652140234,0.1765595036455674,0.2893397311489582,0.4605177211691378,7.011552604548043,6.011552604548043,8.661552604548042
333,A,B,A,C,B,C,A,E,C,O,0.5364592817129428,0.0761521094852129,0.3319238661107249,0.9406517798988794,0.2809867730511314,0.8502052178465405,0.3420379429591214,0.7529599283496154,0.6085090400607368,0.4589786015785205,0.7927159403299748,0.3966385273381514,0.2748003282084342,0.5943991901664457,8.371094762293598,7.371094762293598,10.021094762293599
335,A,B,B,C,B,B,A,E,C,I,0.5564924039396639,0.5957573815650282,0.4241980446110247,0.5904901548462621,0.2869393334139306,0.3622972012490402,0.4328521280886759,0.3142133017485511,0.3568637277889883,0.2083452237720633,0.0509523007416384,0.4022725360207362,0.3465886239155629,0.8017262834909153,8.0793515882825,7.079351588282501,9.729351588282501
336,A,B,A,C,B,B,A,E,C,F,0.5090313420009807,0.2897057730241471,1.0043770307660913,0.7809516141671997,0.6288314993341322,0.5342394163569308,0.4212886685987352,0.4164423863240535,0.2809143907336181,0.3355936287586756,0.3053880598023833,0.3416703626619558,0.1933583795571224,0.4156844378659753,8.439528878068963,7.439528878068963,10.089528878068963
339,B,A,A,C,B,D,A,E,E,G,0.7379535019491017,0.8806809558976179,0.7996520539044829,0.3557279270831514,0.287572883574397,0.3390960257769012,0.8197364310577537,1.0174368013111912,0.4095425481464854,0.4343215053941053,0.0809252444607064,0.1904355659861294,0.3386975513192266,0.4418593229615849,9.849201609405156,8.849201609405156,11.499201609405157
341,A,A,B,C,B,D,B,B,C,B,1.031837084706269,0.2244799179542038,-0.0524883483104866,0.1865769921145534,0.6679592979075984,0.6683711167192201,0.6723476065280453,0.875499196021872,0.6799481164269311,0.8065917145752644,0.9006154229673062,0.8403009345451535,0.5165947772853199,0.3793044110257462,8.98743414762832,7.987434147628321,10.637434147628321
342,A,B,A,C,B,B,A,E,E,I,0.9508442291974906,0.3104319097603055,0.3230927792076554,0.7797873530531565,0.3222749739618621,0.8241695339970168,0.6097622648408367,0.4850093512319628,0.560504180058677,0.4250912374091617,0.5890161716832468,0.3510657896491039,0.2854753789334119,0.2233315592073695,8.512943971264315,7.512943971264315,10.162943971264315
343,B,B,A,A,B,B,B,E,C,B,0.3458428566301133,0.4300902424332721,0.8587048877165692,0.4498183168387376,0.6840528608783006,0.5325071536601331,0.4430095046015885,0.2803083855814248,0.3852751428151809,0.488054121490569,0.4470298153728741,0.0994116153433716,0.7464732236107126,0.5185918356190677,7.796700196116179,6.796700196116179,9.44670019611618
345,A,A,A,C,B,D,A,D,A,D,0.180284831654811,0.3513953410485814,0.5021443056893284,0.7794193471509016,0.4246764282082882,0.8185837222172068,0.5476536658302231,0.5974327481639738,0.8513036422288447,0.5038894237423008,0.6878000495958062,0.3030146122454583,0.5932406752582439,0.2022469410468052,7.678619566559079,6.678619566559079,9.328619566559079
346,A,B,A,A,B,B,A,E,E,K,0.4209670291390382,0.7292004944754742,1.0342198057473408,0.3962997553304468,0.3311346603835202,0.5159257343311481,0.1939865139192174,0.5377050136338021,0.3005855034794326,0.3541153579755276,0.2661047088988032,0.063177641184483,0.2222066204407946,0.4800508094227666,8.513523580092045,7.513523580092045,10.163523580092045
347,A,B,A,C,B,B,A,E,C,G,0.491473038006001,0.0233646522814029,0.6489485507099472,0.2488760271855911,0.3051069839880268,0.354346042428422,0.5763729147315608,0.3611718604358816,0.377550876561613,0.2668187312329922,0.2904930719285866,0.3362033879318094,0.280010214315989,0.3018915110478475,7.4893949788375345,6.4893949788375345,9.139394978837535
348,A,B,A,C,B,D,A,E,G,O,0.7472251508321845,0.8855229050407583,0.5127669287478099,0.4192644566328931,0.2815623703056367,0.72105180011688,0.4801831253914184,0.9326424287380632,0.7244393674668291,0.6725553895423418,0.5147560322299196,0.2434421150446196,0.6369609112179744,0.7663958574210559,6.9604271509044535,5.9604271509044535,8.610427150904453
352,A,A,A,C,B,B,A,E,A,F,0.444709852272753,0.8256273767138671,0.5126461234210689,0.5504627105364447,0.815380192001393,0.8929972951421031,0.4230695021611242,0.5907258471007373,0.5913037907183747,0.9413342882715304,0.5006019814930347,0.2993846242872838,0.3987299366014217,0.2838272368137895,8.015525181086115,7.015525181086115,9.665525181086116
353,A,B,B,A,B,B,A,E,C,G,0.7603230675364121,0.359278727109137,0.2868682405674732,0.2323038342560458,0.5328523994240467,0.4940937279425385,0.4349967030026649,0.3600804074011702,0.2628678621790018,0.3212525362797245,0.3543179384998077,0.3764202807888673,0.3357896551824709,0.3254426567372882,9.143278429008491,8.143278429008491,10.793278429008492
355,A,A,A,A,B,D,A,E,A,F,0.7523369309887329,0.8680665882454283,0.3161375213198835,0.6455226956873679,0.2780176829785491,1.042229639339907,1.0198144204683668,0.7235723461513113,0.6043438199926374,0.8170534029037999,0.9278203136976704,0.4830895246207419,0.7387480545437703,0.8694207457881027,9.341280679556329,8.341280679556329,10.99128067955633
357,B,B,A,A,B,D,A,E,G,G,1.016586116564372,0.7197866034681082,0.2237888341105921,0.6851484811711864,0.5107405280661366,0.9210384026233096,0.9186393696497084,0.4693427206914269,0.5573658472682302,0.5155053041098973,0.9364448672287998,0.7248655647169595,0.964482952891852,0.6184354547164126,8.521549337889404,7.521549337889404,10.171549337889404
359,A,B,A,C,B,C,A,E,C,I,0.6909888984442732,0.3621626414410448,0.3732411608151778,0.2175710905917198,0.5361077902514393,0.4540272122291698,0.5233597778841759,0.2077381307950276,0.9877472959907676,0.1245181169331383,0.2929160358681111,0.3475931289127202,0.4491888530740682,0.3881038333110848,8.42224928408728,7.422249284087281,10.072249284087281
360,A,B,A,C,B,B,A,E,C,F,-0.1072906029635241,0.8218168375863117,0.6392340952590376,0.3408760152115749,0.2696080248706167,0.3414242250304132,0.339546564006197,0.6005466927131261,0.8290468124369837,0.4061415053550194,0.6859388710026539,0.4436926921514562,0.7315305488440149,0.2478025966019238,9.0980958726767,8.0980958726767,10.7480958726767
362,A,B,A,C,B,D,A,E,G,I,0.7421768350258018,0.607069288618818,0.8766648172833403,0.2812355000375314,0.2815185781869966,0.6015952188845015,0.448921214270407,0.4792594077545728,0.5628722107430085,0.6849505048015748,0.7804699249126839,0.3220989401288157,0.5193576751606934,0.6009002563399283,7.729800565210862,6.729800565210862,9.379800565210862
363,A,A,A,C,B,D,B,G,G,H,0.75847739774552,0.013918454546317,0.3578938305077236,0.7756346728480727,0.4065491647155437,0.616936616657925,0.4868911841881195,0.8712656581636693,0.9921297480848016,0.4526507315258998,0.5220488188530388,0.7567939012282598,0.4030167498870119,0.3414837028528099,7.510113791368671,6.510113791368671,9.160113791368671
366,B,A,A,C,B,D,A,E,A,F,0.6798033941762023,0.3651699952680893,0.2395941258211475,0.7743887757425565,0.7388174425517682,0.7478137779597508,0.9174398521847776,0.3847492053665871,0.956543113981544,0.5815594212177829,0.7538305766576788,0.6187041127265216,0.9013186749384708,0.5209647235331717,9.244109152375398,8.244109152375398,10.894109152375398
367,B,B,B,C,B,D,A,E,C,L,0.277418959756466,0.5521180920886783,0.6738691105839125,0.4944310412970013,0.7831682305777308,0.3653452798547018,0.4337560013252889,0.5460929069398189,0.331498532298283,0.3345938270253184,0.2535233709794836,0.2039169937841198,0.2876057320012725,0.4810706332609364,7.885208520716119,6.885208520716119,9.535208520716118
368,A,A,A,C,B,D,A,E,G,F,0.6373224205119594,0.3101518792866755,0.2883775788824091,0.8065512665623066,0.7423610310744183,0.5798780729743771,0.5333566133081251,0.8931583978096262,1.0192929667947783,0.7708241714149883,0.6490999465560406,0.7994189059040122,0.8263975625448176,0.5252811362668702,7.771118667077163,6.771118667077163,9.421118667077163
369,A,B,A,C,B,D,A,D,A,N,1.021599879557887,0.8031627243840833,-0.0539189736405272,0.3652172791021331,0.2873295045945548,0.3313323183042695,0.3428354985268927,0.8822855982748347,0.6036297483525493,0.8870983056056985,0.8138523824542777,0.8115110894388476,0.8466055942411798,0.8522012595065903,8.207876301515027,7.207876301515027,9.857876301515027
371,A,A,A,C,B,D,A,E,A,A,0.4044272899447626,0.307456920988703,0.7483241349319133,0.5374266416768745,0.2982923889978957,0.3337220308294705,0.4710992446727857,0.8939816819417675,0.9200855268484616,0.8263960137412839,0.4658357281606678,0.7354209379094682,0.5046912595835598,0.8631939457650031,8.523169400825834,7.523169400825834,10.173169400825834
373,A,A,A,A,B,B,A,E,C,K,0.2042114430802064,0.4906537165838781,0.6934000150409354,0.3977318807322627,0.7610498827999215,0.5316606913708842,0.3416820710969792,0.4880535553395848,0.9540332679975824,0.3915167174986918,0.2307016638995659,0.2283438732387624,0.3835447409872089,0.8593789257610135,9.249972565376831,8.249972565376831,10.899972565376832
377,B,A,A,C,B,D,A,G,A,J,0.8347842263351837,0.4944660394193638,0.0781211219603856,0.4410906690640674,0.285883217703874,0.7004626473660639,0.4116352649661504,0.5729986923965216,0.8560559631362561,0.8564391578037638,0.7217502658552211,0.9362306166758948,0.7656555408739395,0.7738852843849547,8.005949605212347,7.005949605212347,9.655949605212347
378,B,A,A,C,B,D,A,E,A,I,0.7033348751452015,0.4232496614438817,0.3845982113060497,0.8868325382443087,0.8483371955712598,0.8492146606756319,-0.2210223633953544,0.6388326786158918,0.465560259951652,0.2948575793949165,0.5902805996474737,0.6908551517344543,0.8139991100456877,0.7612181852552543,8.24721874595478,7.247218745954781,9.897218745954781
381,A,B,A,C,B,B,A,E,E,K,0.3832113467553763,0.7159784683259097,0.9512004528595902,0.2053697152634993,0.8109697165260228,0.6955386919816955,0.8872250774801728,0.230026848616848,0.2147881631714016,0.1978126390977953,0.5367392017000464,0.2981192791057284,0.4029441866028453,0.7933404820960112,9.249144472828188,8.249144472828188,10.899144472828189
384,A,A,A,C,B,D,A,E,C,G,0.4524937056239348,0.3063855598747565,0.3693188691986691,0.32672623794505,1.012632842154899,0.7420625097370527,0.4182561045466764,0.4049688490892188,0.2516810515264434,0.3350238247777459,0.2292045343515406,0.4389856820406015,0.2787568255468988,0.2898467275048384,8.007486547957894,7.007486547957894,9.657486547957895
386,B,A,A,C,B,D,A,E,A,F,0.9018261247228124,0.4294480605969768,0.2326431940007303,0.5926185686750726,0.284913989182748,0.9520554705937068,0.6149377862531817,0.2680915284786366,0.5672034637986438,0.8086579237462651,0.604365482857249,0.3528247169481992,0.7494979630260292,0.286405167298804,8.042321867773108,7.042321867773108,9.692321867773108
387,A,A,B,A,B,D,A,E,C,F,0.7063514696611279,0.2902280305330088,0.2933221474423631,0.6873726796899693,0.2750997340631781,0.7390172313501912,0.5733821654877682,0.5736098408950921,0.8485879904785648,0.5905571815482802,0.7024314500366634,1.0527922575914674,0.874045348683525,0.2129554213582188,8.367183544377742,7.367183544377742,10.017183544377742
388,B,A,A,C,B,C,A,E,A,B,0.407213858708021,0.3675696927952464,0.0039978771325927,0.8222070443719606,0.5685837050085459,0.2656004707556273,0.4040079404557949,0.6050999497231611,0.314460302284909,0.3198834233957861,0.4128948673719251,0.1719180608916068,0.1694486864181534,0.4739579987695835,10.034218987276668,9.034218987276668,11.684218987276669
390,A,B,A,A,B,D,A,E,A,O,0.1300816940028266,0.3532616817599439,0.6212245625589673,0.7756975282933956,0.5675844888296799,0.4192517822687102,0.4047124436015619,1.0063715264843032,0.9104033675143944,0.3250171300706626,0.3369472925825813,0.4842897723234017,0.6451045573487841,0.4808629645494013,7.925301055013542,6.925301055013542,9.575301055013542
391,A,A,A,C,B,B,A,E,C,N,0.5244010737495863,0.8869781168925679,0.9881220028962954,0.7223643075891235,0.2927060833936973,0.6200265751529774,0.5191960713073537,0.3513316289200052,0.5081574840533613,0.4167020380535337,0.6911772137088146,0.0565211087115029,0.1726122035171538,0.6184059967631946,8.008653326913773,7.008653326913773,9.658653326913774
393,A,B,A,C,B,B,A,E,C,F,0.5531230906254251,0.7181958913010102,0.642654415924795,0.2937994248519392,0.8323490538663884,0.4217033894923511,0.1601627405976723,0.2780456361944455,0.2921960888596412,0.3900755250260221,0.312685188745908,0.3648236320606428,0.2085148547348854,0.1674472003887059,8.808747165013804,7.808747165013804,10.458747165013804
396,B,A,A,A,B,D,A,E,G,B,1.0182571681622026,0.8284923401027913,0.0363390201239435,0.6750862614594402,0.6854333420911186,0.6272572534230604,0.569018548609772,0.8625900204134896,0.7224113102829445,0.8452574795584092,0.7549108340929283,0.7215797529699736,0.7061382930108971,0.2542959770845115,9.3711475374904,8.3711475374904,11.0211475374904
397,A,B,A,C,B,D,A,E,E,K,0.4652221806012645,-0.0471220320418436,0.3144682053971961,0.6544484155781758,0.2876471121546888,0.7207770173646636,0.4484713249857519,0.4923822023135563,0.3582287649051956,0.6781262786616189,0.3874965776144508,0.8798619733595612,0.2792937402487617,0.7933963138450578,8.08823761055744,7.0882376105574405,9.73823761055744
399,A,B,B,C,B,B,A,E,C,F,0.4368543529368831,0.5950849904532642,0.4422482242966182,0.1721005400433366,0.3119064066043762,0.0648337283912568,0.3993753447234494,0.2259190276439513,0.2068974527108096,0.359123991729422,0.340548208714924,0.3848703947798944,0.2746866747313976,0.2764343819957733,8.057888171791934,7.057888171791934,9.707888171791934
401,A,A,A,A,B,C,A,E,C,F,0.5529899994074132,0.6235719723197517,0.7765734397659506,0.2784723998063418,0.5656099830203797,0.2237728050228627,0.4498403309200725,0.2094719553555939,0.3822569156122104,0.2713267277004197,0.3869243780447759,0.0609978137032385,0.4173569000227783,0.3074381276527026,9.44287704916214,8.44287704916214,11.09287704916214
